Date,diff_close
1974/1/16,0.917003369
1974/1/17,-0.052632106
1974/1/18,1.331813976
1974/1/21,-0.390264103
1974/1/22,0.424362329
1974/1/23,1.876961819
1974/1/24,0.760245762
1974/1/25,-0.311985138
1974/1/28,1.395228001
1974/1/29,-0.4568688
1974/1/30,-0.122962995
1974/1/31,-1.35530403
1974/2/1,0.89577235
1974/2/4,1.370098324
1974/2/5,0.069615606
1974/2/6,0.692875376
1974/2/7,1.403523692
1974/2/8,-1.624406969
1974/2/12,0.536079564
1974/2/13,-0.97492156
1974/2/14,-0.688855964
1974/2/15,0.593566711
1974/2/18,-0.11759634
1974/2/19,-0.518405966
1974/2/20,-0.068774818
1974/2/21,-0.852026025
1974/2/22,-0.479285195
1974/2/25,-0.166048341
1974/2/26,0.474055898
1974/2/27,-0.129044389
1974/2/28,0.404691473
1974/3/1,1.154767491
1974/3/4,1.573909647
1974/3/5,-0.293875217
1974/3/6,-0.361097873
1974/3/7,-0.650932755
1974/3/8,-0.525013628
1974/3/11,-0.273180148
1974/3/12,-0.6809899
1974/3/13,-0.606419375
1974/3/14,0.189416855
1974/3/15,0.00447223
1974/3/18,-0.437178376
1974/3/19,-0.587403251
1974/3/20,-0.324720394
1974/3/22,-0.058811769
1974/3/25,-0.301597058
1974/3/26,0.863708728
1974/3/27,0.724108747
1974/3/28,0.228205769
1974/3/29,-0.093990191
1974/4/1,0.004023237
1974/4/2,-0.265662927
1974/4/3,-0.23622726
1974/4/4,-0.911214182
1974/4/5,0.464222001
1974/4/8,0.548201984
1974/4/9,-0.46325512
1974/4/10,0.382293268
1974/4/11,0.382183407
1974/4/12,1.717839338
1974/4/15,0.754547404
1974/4/16,-0.87512011
1974/4/17,1.081096355
1974/4/18,0.379165834
1974/4/19,0.286079813
1974/4/22,-0.114293476
1974/4/23,-0.502519324
1974/4/24,-0.304930712
1974/4/25,-0.371702807
1974/4/26,0.48495916
1974/4/30,0.998186457
1974/5/1,0.472874312
1974/5/2,0.866564973
1974/5/7,0.130118626
1974/5/8,0.333936941
1974/5/9,-0.258705393
1974/5/10,-0.016404608
1974/5/13,0.231537225
1974/5/14,-0.415573719
1974/5/15,-0.403169342
1974/5/16,0.241021356
1974/5/17,0.566885222
1974/5/20,-0.497206038
1974/5/21,0.793322738
1974/5/22,0.727133742
1974/5/23,0.039970673
1974/5/24,-0.942124911
1974/5/27,0.713436417
1974/5/28,0.11904168
1974/5/29,0.616750879
1974/5/30,0
1974/5/31,-0.586012981
1974/6/3,0.449890438
1974/6/4,-0.522124043
1974/6/5,0.723736548
1974/6/6,0.016307101
1974/6/7,-1.116770349
1974/6/10,-1.893624355
1974/6/11,1.242984399
1974/6/12,0.469470062
1974/6/13,-0.597678883
1974/6/14,-0.15675881
1974/6/17,0.019633044
1974/6/18,0.05311702
1974/6/19,0.445843965
1974/6/20,-0.090066326
1974/6/21,-0.821602578
1974/6/24,-0.14668376
1974/6/25,-0.20278366
1974/6/26,0.458254866
1974/6/27,-0.614485401
1974/6/28,-0.87237783
1974/7/1,0.41798962
1974/7/2,-0.49102184
1974/7/3,-0.561191071
1974/7/4,-0.003277503
1974/7/5,1.153887368
1974/7/8,-1.398196994
1974/7/9,-1.223464148
1974/7/10,1.618523145
1974/7/11,-0.089765111
1974/7/12,-1.071628411
1974/7/15,-1.06023637
1974/7/16,1.00169186
1974/7/17,-0.063891097
1974/7/18,-0.648480233
1974/7/19,0.531213366
1974/7/22,0.273495309
1974/7/23,-0.241620648
1974/7/24,0.404429575
1974/7/25,0.349657944
1974/7/26,-0.162691403
1974/7/29,-1.03524702
1974/7/30,-0.739914546
1974/7/31,0.61088494
1974/8/1,-0.020033571
1974/8/2,-2.147337246
1974/8/5,-3.076345335
1974/8/6,-1.580602218
1974/8/7,2.189593921
1974/8/8,0.196589564
1974/8/9,-0.285930318
1974/8/12,0.125935565
1974/8/13,-1.455585424
1974/8/14,-1.158622278
1974/8/15,0.230369674
1974/8/16,1.446949506
1974/8/19,-0.30395146
1974/8/20,-0.624230276
1974/8/21,-2.281933358
1974/8/22,-1.837870151
1974/8/23,1.457911126
1974/8/26,-2.609951833
1974/8/27,0.552169167
1974/8/28,-1.100607812
1974/8/29,0.363790391
1974/8/30,2.036976453
1974/9/2,1.576578957
1974/9/3,-0.974170502
1974/9/4,-1.021006623
1974/9/5,1.987429223
1974/9/6,-1.295715354
1974/9/9,0.269436289
1974/9/10,-0.519698381
1974/9/11,0.437546983
1974/9/12,-0.207137308
1974/9/13,-1.096677863
1974/9/17,-1.746796919
1974/9/18,0.662510282
1974/9/19,0.632270398
1974/9/20,0.772897742
1974/9/24,-0.293128768
1974/9/25,0.025259925
1974/9/26,-0.477156523
1974/9/27,-1.429129773
1974/9/30,-0.288189449
1974/10/1,-2.457543979
1974/10/2,-1.310278294
1974/10/3,-1.291448221
1974/10/4,-2.342453765
1974/10/7,-1.713523076
1974/10/8,-1.648632845
1974/10/9,-5.558629417
1974/10/11,4.604535362
1974/10/14,2.492284144
1974/10/15,1.891278045
1974/10/16,1.207451222
1974/10/17,-0.424288375
1974/10/18,1.321135373
1974/10/21,-1.400905958
1974/10/22,-1.072672626
1974/10/23,0.583456893
1974/10/24,-1.397227744
1974/10/25,-1.308594958
1974/10/28,-5.061833223
1974/10/29,3.183008604
1974/10/30,-1.008572751
1974/10/31,3.28378001
1974/11/1,-1.315312024
1974/11/5,0.302002675
1974/11/6,0.554063587
1974/11/7,0.95792298
1974/11/8,0.9998251
1974/11/11,2.260205859
1974/11/12,1.089106583
1974/11/13,0.074441924
1974/11/14,0.507724508
1974/11/15,-0.776361622
1974/11/18,-0.725449248
1974/11/19,-0.84155647
1974/11/20,-0.33071163
1974/11/21,-0.81221985
1974/11/22,2.552610429
1974/11/25,1.667203144
1974/11/26,0.97636689
1974/11/27,1.7661686
1974/11/28,-0.275743754
1974/11/29,0.227884253
1974/12/2,1.195375563
1974/12/3,-0.529992933
1974/12/4,-1.156466527
1974/12/5,-0.084730033
1974/12/6,-1.412512024
1974/12/9,3.081502266
1974/12/10,-0.688141985
1974/12/11,-0.30604062
1974/12/12,-0.280951899
1974/12/13,-0.875430802
1974/12/16,0.411383159
1974/12/17,0.022552093
1974/12/18,0.34630618
1974/12/19,-0.333240174
1974/12/20,-0.437735338
1974/12/24,-1.355590567
1974/12/25,1.598954904
1974/12/26,-0.157210299
1974/12/27,-1.370830213
1974/12/30,0
1975/1/6,-3.159961002
1975/1/7,0.670229407
1975/1/8,-1.794458339
1975/1/9,-0.641056451
1975/1/13,0.144727403
1975/1/14,1.732662764
1975/1/16,0.521241471
1975/1/17,2.329392687
1975/1/20,-0.158115646
1975/1/21,-0.832577364
1975/1/22,-0.679060078
1975/1/23,-0.367114777
1975/1/24,-0.137345943
1975/1/27,0.905415985
1975/1/28,1.597550238
1975/1/29,1.141567989
1975/1/30,1.608673077
1975/1/31,0.212983645
1975/2/3,1.032172037
1975/2/4,0.128960096
1975/2/5,0.846362123
1975/2/6,0.01411738
1975/2/7,-0.048055572
1975/2/10,1.37515099
1975/2/12,0.049104819
1975/2/13,0.647097335
1975/2/14,-0.322300133
1975/2/17,0.773117545
1975/2/18,-1.327279116
1975/2/19,-0.771646207
1975/2/20,1.027381115
1975/2/21,0.235595086
1975/2/24,1.877731475
1975/2/25,0.063098077
1975/2/26,0.496194321
1975/2/27,0.952815687
1975/2/28,0.629118412
1975/3/3,0.668188254
1975/3/4,-0.846193633
1975/3/5,-0.196407685
1975/3/6,0.067620988
1975/3/7,0.485644527
1975/3/10,1.140392585
1975/3/11,-0.212457508
1975/3/12,0.625669739
1975/3/13,-1.081011659
1975/3/14,-0.952129053
1975/3/17,0.298569596
1975/3/18,0.470660875
1975/3/19,-0.445389034
1975/3/20,-0.643089785
1975/3/24,-0.474634328
1975/3/25,0.486648121
1975/3/26,0.306294793
1975/3/27,1.399607401
1975/3/28,1.653858937
1975/3/31,2.080596783
1975/4/1,-0.133869718
1975/4/2,0.296944541
1975/4/3,0.038719878
1975/4/4,-1.144019919
1975/4/7,-1.091484375
1975/4/8,0.237276882
1975/4/9,1.035226714
1975/4/10,0.244589426
1975/4/11,-0.015683188
1975/4/14,0.269074757
1975/4/15,-0.664153662
1975/4/16,-0.494516038
1975/4/17,0.023971413
1975/4/18,-0.028720002
1975/4/21,-0.517453958
1975/4/22,-0.994104511
1975/4/23,0.386392077
1975/4/24,-0.151771477
1975/4/25,0.608643777
1975/4/28,1.861213302
1975/4/30,0.230817198
1975/5/1,0.433194366
1975/5/2,0.966165022
1975/5/6,0.007912172
1975/5/7,-0.042660163
1975/5/8,0.135176519
1975/5/9,-0.390422176
1975/5/12,0.651692201
1975/5/13,-1.087270681
1975/5/14,0.165299895
1975/5/15,0.638518386
1975/5/16,-0.145551825
1975/5/19,-0.742469298
1975/5/20,0.164120755
1975/5/21,-0.312294192
1975/5/22,0.372247403
1975/5/23,-1.063476112
1975/5/26,-0.364348511
1975/5/27,0.27355237
1975/5/28,-0.233620445
1975/5/29,-0.805183347
1975/5/30,-0.354879583
1975/6/2,-0.665138275
1975/6/3,0.488246064
1975/6/4,1.504558774
1975/6/5,0.449876855
1975/6/6,1.061489538
1975/6/9,-1.011572314
1975/6/10,-0.290462913
1975/6/11,0.322534726
1975/6/12,-0.369017333
1975/6/13,-0.114061209
1975/6/16,0.832991727
1975/6/17,0.0893876
1975/6/18,-0.267306504
1975/6/19,-0.026674441
1975/6/20,-0.187866983
1975/6/23,0.26032845
1975/6/24,0.519506864
1975/6/25,-0.178776682
1975/6/26,-0.68017571
1975/6/27,0.291878258
1975/6/30,0.762521927
1975/7/1,0.191980719
1975/7/2,-0.21625478
1975/7/3,-0.885966651
1975/7/4,-1.023820629
1975/7/7,-0.793112712
1975/7/8,-0.469743512
1975/7/9,0.52799127
1975/7/10,-0.108820126
1975/7/11,0.428936194
1975/7/14,0.004973879
1975/7/15,0.10113327
1975/7/16,0.072851738
1975/7/17,-0.895037333
1975/7/18,-0.418549648
1975/7/22,-1.7300666
1975/7/23,0.44504834
1975/7/24,-0.340280787
1975/7/25,0.374058901
1975/7/28,-0.742523765
1975/7/29,0.90455646
1975/7/30,-0.43142237
1975/7/31,0.502756726
1975/8/1,-0.938846668
1975/8/4,0.289848988
1975/8/5,-1.069101833
1975/8/6,-0.477044114
1975/8/7,-0.545962685
1975/8/8,0.683875404
1975/8/11,-0.098756156
1975/8/12,-0.546929271
1975/8/13,-0.546840483
1975/8/14,0.267606144
1975/8/15,0.567608093
1975/8/18,0.210909177
1975/8/19,-0.324695742
1975/8/20,-0.972548379
1975/8/21,-0.579600635
1975/8/22,-0.597963492
1975/8/25,-0.884199262
1975/8/26,-1.166932616
1975/8/27,-0.363528534
1975/8/28,-0.726061937
1975/8/29,1.32456314
1975/9/1,-0.359958396
1975/9/2,0.045469076
1975/9/3,-0.905061395
1975/9/4,-1.553127561
1975/9/5,-1.573002534
1975/9/8,2.160458161
1975/9/9,-0.648491941
1975/9/10,0.402013723
1975/9/11,1.001020759
1975/9/12,0.621121525
1975/9/16,0.097273612
1975/9/17,-0.169053561
1975/9/18,-0.798972292
1975/9/19,-0.482010902
1975/9/22,-0.999770073
1975/9/24,0.206186517
1975/9/25,-0.228045151
1975/9/26,-0.977734146
1975/9/29,-2.102277254
1975/9/30,1.879692241
1975/10/1,-0.41977206
1975/10/2,0.540638859
1975/10/3,2.297682817
1975/10/6,2.973051397
1975/10/7,-0.0209778
1975/10/8,1.180093426
1975/10/9,1.2482348
1975/10/13,-0.500581542
1975/10/14,0.790286293
1975/10/15,0.500905446
1975/10/16,-0.04299214
1975/10/17,0.582028085
1975/10/20,0.733362636
1975/10/21,-0.66926691
1975/10/22,0.784599676
1975/10/23,0.058440451
1975/10/24,0.335974529
1975/10/27,0.501392703
1975/10/28,-0.29331125
1975/10/29,0.928979229
1975/10/30,-0.877373835
1975/10/31,0.68523269
1975/11/4,-0.289243299
1975/11/5,-0.753615563
1975/11/6,-0.573751206
1975/11/7,0.943407666
1975/11/10,0.740048683
1975/11/11,-0.450381328
1975/11/12,0.052110103
1975/11/13,-0.642266986
1975/11/14,0.090220204
1975/11/17,-0.039420997
1975/11/18,0.14576424
1975/11/19,-0.836437188
1975/11/20,0.590907652
1975/11/21,-0.461623341
1975/11/25,-0.997041945
1975/11/26,1.31812721
1975/11/27,0.498555201
1975/11/28,0.151388273
1975/12/1,-0.53308681
1975/12/2,-0.035991964
1975/12/3,0.617796121
1975/12/4,-0.57205431
1975/12/5,0.06568463
1975/12/8,-0.991201689
1975/12/9,-0.811019619
1975/12/10,0.379623917
1975/12/11,0.010111888
1975/12/12,-0.456142109
1975/12/15,-0.122057909
1975/12/16,-0.305543161
1975/12/17,-0.835357543
1975/12/18,0.10575672
1975/12/19,0.921475893
1975/12/22,0.349126612
1975/12/24,0.548433969
1975/12/25,1.212593326
1975/12/26,0.735299639
1975/12/29,0
1975/12/30,0
1976/1/5,1.395086369
1976/1/6,1.053695485
1976/1/7,0.4350346
1976/1/8,0.372310062
1976/1/9,-0.03835562
1976/1/12,2.134049821
1976/1/13,0.167733666
1976/1/14,0.363946825
1976/1/16,0.527792838
1976/1/19,-0.439457118
1976/1/20,0.384576394
1976/1/21,-0.20812818
1976/1/22,-1.072122273
1976/1/23,0.315377427
1976/1/26,1.236818512
1976/1/27,0.448165579
1976/1/28,-0.495809297
1976/1/29,-0.227974221
1976/1/30,0.646505969
1976/2/2,0.287980475
1976/2/3,-0.83576769
1976/2/4,0.393703832
1976/2/5,-0.33908598
1976/2/6,-1.001560662
1976/2/9,-1.509891099
1976/2/10,0.032744659
1976/2/12,0.381751079
1976/2/13,0.666378719
1976/2/16,-0.628703135
1976/2/17,0.023123331
1976/2/18,-0.749176987
1976/2/19,-1.004219338
1976/2/20,0.61670465
1976/2/23,0.158924021
1976/2/24,0.092468925
1976/2/25,1.188332606
1976/2/26,0.984739299
1976/2/27,0.63631242
1976/3/1,0.038232286
1976/3/2,-0.169018119
1976/3/3,-0.091546247
1976/3/4,-0.177709624
1976/3/5,0.050094149
1976/3/8,-0.436494944
1976/3/9,-0.110241669
1976/3/10,0.436328915
1976/3/11,0.080710014
1976/3/12,-0.269927681
1976/3/15,0.184872591
1976/3/16,-0.356366432
1976/3/17,-0.173759478
1976/3/18,0.412206734
1976/3/19,0.191473958
1976/3/23,0.341669714
1976/3/24,0.193911898
1976/3/25,-0.275433159
1976/3/26,1.03470431
1976/3/29,-2.253514915
1976/3/30,-0.310781095
1976/3/31,0.960771367
1976/4/1,-0.319452813
1976/4/2,-0.162949241
1976/4/5,-1.375287612
1976/4/6,-0.70974942
1976/4/7,0.945512626
1976/4/8,-0.488085253
1976/4/9,-0.80894446
1976/4/12,-0.926039722
1976/4/13,-0.337212735
1976/4/14,0.112906808
1976/4/15,1.004189276
1976/4/16,0.388905638
1976/4/19,0.051825051
1976/4/20,0.698402921
1976/4/21,0.597484482
1976/4/22,0.379809987
1976/4/23,0.443330031
1976/4/26,-0.158440433
1976/4/27,1.064601385
1976/4/28,0.579470025
1976/4/30,0.326931212
1976/5/6,-1.629058399
1976/5/7,0.72027654
1976/5/10,0.353668547
1976/5/11,-0.112349715
1976/5/12,-0.235256278
1976/5/13,0.711426763
1976/5/14,-0.320433793
1976/5/17,-0.055270031
1976/5/18,-1.24600358
1976/5/19,0.316769694
1976/5/20,0.322516816
1976/5/21,-0.455558114
1976/5/24,0.178806514
1976/5/25,-0.454632719
1976/5/26,0.416498256
1976/5/27,-0.380608259
1976/5/28,0.832931888
1976/5/31,1.089944558
1976/6/1,0.567978686
1976/6/2,0.436519192
1976/6/3,0.449640125
1976/6/4,-0.219588491
1976/6/7,0.351494199
1976/6/8,-0.720600059
1976/6/9,0.125877601
1976/6/10,-0.351876475
1976/6/11,-0.017702911
1976/6/14,0.394437152
1976/6/15,0.649048362
1976/6/16,0.331672701
1976/6/17,-0.339485172
1976/6/18,-0.86987792
1976/6/21,0.910603288
1976/6/22,-0.813759173
1976/6/23,0.049336859
1976/6/24,0.113897888
1976/6/25,0.358712403
1976/6/28,1.454417086
1976/6/29,0.607985274
1976/6/30,0.583090031
1976/7/1,0.27619619
1976/7/2,-0.24425052
1976/7/5,-0.148042143
1976/7/6,-0.066466219
1976/7/7,0.232222484
1976/7/8,-0.83507214
1976/7/9,0.514445161
1976/7/12,-0.642069571
1976/7/13,-0.680967256
1976/7/14,-0.609336157
1976/7/15,-1.074138338
1976/7/16,0.272215949
1976/7/19,-0.425451517
1976/7/21,0.183251591
1976/7/22,0.173369622
1976/7/23,0.34454745
1976/7/26,-1.158439076
1976/7/27,0.265543881
1976/7/28,-0.027561193
1976/7/29,-0.678195121
1976/7/30,-0.102708861
1976/8/2,-0.020251413
1976/8/3,0.230077589
1976/8/4,0.907178847
1976/8/5,0.296317584
1976/8/6,0.211552344
1976/8/9,-0.126832086
1976/8/10,0.298581212
1976/8/11,0.379100059
1976/8/12,-0.277589488
1976/8/13,0.129923538
1976/8/16,-0.298107099
1976/8/17,0.14958272
1976/8/18,0.057700871
1976/8/19,0.030214912
1976/8/20,-0.363772891
1976/8/23,-0.429808023
1976/8/24,0.014262839
1976/8/25,-0.048556038
1976/8/26,-0.271505607
1976/8/27,0.155999359
1976/8/30,0.154051482
1976/8/31,0.875477359
1976/9/1,1.008162738
1976/9/2,-0.090716168
1976/9/3,-0.355522263
1976/9/6,-0.536607304
1976/9/7,-0.816300575
1976/9/8,-0.028932476
1976/9/9,-0.488062448
1976/9/10,0.663460986
1976/9/13,0.466230931
1976/9/14,-0.56952684
1976/9/16,0.172732889
1976/9/17,0.252705211
1976/9/20,0.077457885
1976/9/21,0.254624589
1976/9/22,0.124429832
1976/9/24,-0.29212918
1976/9/27,-0.181960307
1976/9/28,1.256980399
1976/9/29,1.087790641
1976/9/30,-0.076360828
1976/10/1,-0.308106309
1976/10/4,0.40887777
1976/10/5,-0.110294128
1976/10/6,-0.095903935
1976/10/7,-0.42991485
1976/10/8,-0.539060635
1976/10/12,-1.806201345
1976/10/13,0.239627211
1976/10/14,-0.024019953
1976/10/15,0
1976/10/18,-0.404783802
1976/10/19,-0.837123662
1976/10/20,-0.395362402
1976/10/21,0.23572681
1976/10/22,-0.412675843
1976/10/25,-0.071690448
1976/10/26,0.065622165
1976/10/27,0.317139007
1976/10/28,0.168846187
1976/10/29,0.112847343
1976/11/1,-0.015712353
1976/11/2,-0.57207282
1976/11/4,-0.941841432
1976/11/5,-1.178096262
1976/11/8,0.142749609
1976/11/9,0.666632597
1976/11/10,0.874448447
1976/11/11,-0.261707146
1976/11/12,-0.470478482
1976/11/15,-0.268244138
1976/11/16,-0.759498541
1976/11/17,-0.100079054
1976/11/18,-1.209713428
1976/11/19,-0.186052028
1976/11/22,0.593971108
1976/11/24,1.243421643
1976/11/25,0.604673879
1976/11/26,0.210443873
1976/11/29,-0.651166161
1976/11/30,-0.773853389
1976/12/1,-0.040400317
1976/12/2,-0.183969114
1976/12/3,1.027064357
1976/12/6,0.942512824
1976/12/7,1.400548101
1976/12/8,1.429540358
1976/12/9,1.013169583
1976/12/10,-0.006721534
1976/12/13,-0.290215096
1976/12/14,-0.431117835
1976/12/15,0.694677961
1976/12/16,0.021828694
1976/12/17,0.602167634
1976/12/20,0.54628541
1976/12/21,0.896774654
1976/12/22,0.988212951
1976/12/24,-0.237262917
1976/12/27,1.488803966
1976/12/28,0.344424808
1976/12/29,0
1976/12/30,0
1977/1/4,0.160165001
1977/1/5,-0.306143922
1977/1/6,-0.660334229
1977/1/7,0.190701386
1977/1/11,-0.467813576
1977/1/12,-0.183471346
1977/1/13,0.606711463
1977/1/14,0.739693682
1977/1/17,-0.236726102
1977/1/18,-0.810007183
1977/1/19,0.940365432
1977/1/20,0.055100452
1977/1/21,0.39324394
1977/1/24,0.838064099
1977/1/25,-0.189333261
1977/1/26,0.562394464
1977/1/27,-0.533650837
1977/1/28,-0.098943781
1977/1/31,-1.570276843
1977/2/1,0.91968504
1977/2/2,1.26288503
1977/2/3,-0.501457605
1977/2/4,0.369460644
1977/2/7,0.265579325
1977/2/8,0.156416026
1977/2/9,-0.366138858
1977/2/10,-0.280377565
1977/2/14,-1.492911459
1977/2/15,0.175984192
1977/2/16,0.527299698
1977/2/17,0.840665569
1977/2/18,-0.367922599
1977/2/21,0
1977/2/22,-0.286443118
1977/2/23,0.02109967
1977/2/24,0.264946062
1977/2/25,0.075395801
1977/2/28,0
1977/3/1,0.048586687
1977/3/2,0.582929099
1977/3/3,-0.315853121
1977/3/4,-0.015023224
1977/3/7,0
1977/3/8,-0.4433504
1977/3/9,-0.497409063
1977/3/10,0.031935916
1977/3/11,1.98333584
1977/3/14,0
1977/3/15,-2.956700317
1977/3/16,0.691993461
1977/3/17,0.031009508
1977/3/18,-0.195440445
1977/3/22,0
1977/3/23,0.004805521
1977/3/24,-0.215702634
1977/3/25,-0.332793197
1977/3/28,0
1977/3/29,0.330988483
1977/3/30,0.195464626
1977/3/31,0.475208559
1977/4/1,-0.067266935
1977/4/4,0
1977/4/5,-0.755579907
1977/4/6,-1.850782739
1977/4/7,0.282211406
1977/4/8,-0.472770851
1977/4/11,0
1977/4/12,1.149772247
1977/4/13,0.857762491
1977/4/14,0.853663232
1977/4/15,0.189973973
1977/4/18,0
1977/4/19,0.271286419
1977/4/20,0.804343622
1977/4/21,0.843840852
1977/4/22,0.751886103
1977/4/25,0
1977/4/26,-1.055956826
1977/4/27,-0.196159269
1977/4/28,-0.018457613
1977/5/2,0.139139208
1977/5/6,0.836064544
1977/5/9,0
1977/5/10,-0.343849588
1977/5/11,-0.697954571
1977/5/12,-0.176235346
1977/5/13,-0.604619039
1977/5/16,0
1977/5/17,-0.08877928
1977/5/18,-0.167245967
1977/5/19,-0.063963339
1977/5/20,-0.168634381
1977/5/23,0
1977/5/24,0.064265488
1977/5/25,-0.07421746
1977/5/26,-0.036628682
1977/5/27,-0.654662294
1977/5/30,0
1977/5/31,-0.059549783
1977/6/1,1.336715202
1977/6/2,-0.772754913
1977/6/3,-0.446500246
1977/6/6,0
1977/6/7,0.397830692
1977/6/8,-0.934708457
1977/6/9,-0.213706128
1977/6/10,0.009479734
1977/6/13,0
1977/6/14,-0.583085706
1977/6/15,-0.260362671
1977/6/16,0.099461434
1977/6/17,1.044025482
1977/6/20,0
1977/6/21,0.075018905
1977/6/22,-0.348012647
1977/6/23,-0.432478931
1977/6/24,0.309531197
1977/6/27,0
1977/6/28,0.984522288
1977/6/29,0.145113396
1977/6/30,-0.354150184
1977/7/1,-0.400471753
1977/7/4,0
1977/7/5,0.177540264
1977/7/6,-0.715093026
1977/7/7,0.604751576
1977/7/8,0.260490042
1977/7/11,0
1977/7/12,1.864188625
1977/7/13,-0.420625299
1977/7/14,-0.067444439
1977/7/15,-0.510948983
1977/7/18,0
1977/7/19,-0.553547158
1977/7/21,-0.754079288
1977/7/22,0.143544645
1977/7/25,0
1977/7/26,-0.690222661
1977/7/27,-0.402322547
1977/7/28,-0.257214549
1977/7/29,-1.119425606
1977/8/1,2.568117251
1977/8/2,-0.096318887
1977/8/3,0.822052768
1977/8/4,0.941130175
1977/8/5,0.043673092
1977/8/8,0
1977/8/9,0.291000991
1977/8/10,-0.186334641
1977/8/11,0.514791859
1977/8/12,0.805735858
1977/8/15,0
1977/8/16,1.316186415
1977/8/17,0.566830623
1977/8/18,-0.297868781
1977/8/19,0.081250145
1977/8/22,0
1977/8/23,-1.063430973
1977/8/24,0.358695996
1977/8/25,-0.645645352
1977/8/26,0.583116451
1977/8/29,0
1977/8/30,1.033570219
1977/8/31,0.167030827
1977/9/1,-1.814013061
1977/9/2,1.731390044
1977/9/5,0
1977/9/6,0.931958846
1977/9/7,-0.31974285
1977/9/8,0.180835356
1977/9/9,-0.550342658
1977/9/12,0
1977/9/13,-0.92152294
1977/9/14,-0.02364189
1977/9/16,0.081470128
1977/9/19,0
1977/9/20,-0.548157964
1977/9/21,0.35435236
1977/9/22,-0.146363383
1977/9/26,-0.60296069
1977/9/27,0.047885981
1977/9/28,0.487783295
1977/9/29,0.71968361
1977/9/30,0.806512831
1977/10/3,0
1977/10/4,-0.04712583
1977/10/5,-0.747139689
1977/10/6,0.447017527
1977/10/7,-0.172837257
1977/10/11,0
1977/10/12,-1.915536581
1977/10/13,0.974787571
1977/10/14,-0.687158976
1977/10/17,0
1977/10/18,-0.86891632
1977/10/19,0.049319903
1977/10/20,0.619900465
1977/10/21,0.145147128
1977/10/24,0
1977/10/25,-0.309210558
1977/10/26,-0.128435591
1977/10/27,-0.117474132
1977/10/28,-0.019918239
1977/10/31,0
1977/11/1,0.677514577
1977/11/2,-2.638608053
1977/11/4,0.074453184
1977/11/7,0
1977/11/8,-0.010748008
1977/11/9,-0.956931544
1977/11/10,-0.035780518
1977/11/11,-0.674476409
1977/11/14,0
1977/11/15,1.109743288
1977/11/16,-0.895853022
1977/11/17,-0.97998994
1977/11/18,-1.375377786
1977/11/21,0
1977/11/22,-0.150842746
1977/11/24,-2.208612227
1977/11/25,-2.71404853
1977/11/28,0
1977/11/29,4.783204285
1977/11/30,0.559552555
1977/12/1,0.994096105
1977/12/2,0.308024929
1977/12/5,0
1977/12/6,-0.17764603
1977/12/7,-0.361956908
1977/12/8,-1.458609194
1977/12/9,0.567543641
1977/12/12,0
1977/12/13,-0.711954811
1977/12/14,-0.635004585
1977/12/15,0.635004585
1977/12/16,-0.248389952
1977/12/19,0
1977/12/20,2.338485417
1977/12/21,-0.19059026
1977/12/22,-0.094509093
1977/12/26,-0.360495874
1977/12/27,0.119213533
1977/12/28,-0.446256675
1977/12/29,0
1977/12/30,0
1978/1/4,0.100717927
1978/1/5,1.493948578
1978/1/6,0.675079199
1978/1/9,0.40283559
1978/1/11,0.249951141
1978/1/12,-0.224927894
1978/1/13,0.698120712
1978/1/17,0.157696575
1978/1/18,0.478913402
1978/1/19,0.060024901
1978/1/20,-0.040468972
1978/1/23,-0.353299335
1978/1/24,-0.404087794
1978/1/25,-0.371971596
1978/1/26,0.28477747
1978/1/27,0.13732231
1978/1/30,0.972303823
1978/1/31,0.669924573
1978/2/1,0.522926589
1978/2/2,-0.060938855
1978/2/3,-0.123531467
1978/2/6,0.078347542
1978/2/7,-0.03312821
1978/2/8,0.259052775
1978/2/9,0.067819273
1978/2/10,-0.069565653
1978/2/13,0.267106436
1978/2/14,-0.428768662
1978/2/15,-0.226294466
1978/2/16,0.142934315
1978/2/17,-0.893512954
1978/2/20,0
1978/2/21,-0.482454472
1978/2/22,0.464760222
1978/2/23,0.369985616
1978/2/24,0.343237566
1978/2/27,1.939757042
1978/2/28,0.01034084
1978/3/1,-0.23156916
1978/3/2,0.06350556
1978/3/3,0.460585759
1978/3/6,-0.768315331
1978/3/7,0.218506793
1978/3/8,-0.358084364
1978/3/9,-0.253661159
1978/3/10,0.659725654
1978/3/13,1.216908433
1978/3/14,-0.120431699
1978/3/15,0.184866586
1978/3/16,0.353799183
1978/3/17,-0.132036591
1978/3/20,-0.396575312
1978/3/22,0.074737603
1978/3/23,-0.130737078
1978/3/24,-0.081673457
1978/3/27,1.032190043
1978/3/28,0.810308165
1978/3/29,0.75141629
1978/3/30,0.194408433
1978/3/31,0.671884803
1978/4/3,-0.320455212
1978/4/4,0.905777734
1978/4/5,0.875028157
1978/4/6,-0.537811906
1978/4/7,-0.237261828
1978/4/10,-0.372421314
1978/4/11,-0.275048006
1978/4/12,0.271750942
1978/4/13,0.027999228
1978/4/14,0.681325313
1978/4/17,0.743295685
1978/4/18,-0.178524343
1978/4/19,0.380858215
1978/4/20,-0.131115344
1978/4/21,-0.837406896
1978/4/24,0.226734541
1978/4/25,0.125409749
1978/4/26,0.340977013
1978/4/27,-0.438102071
1978/4/28,0.322887022
1978/5/1,-0.022589456
